x,y,z
0.037324,-0.054570,0.962793
0.035547,-0.052949,0.961816
0.040254,-0.053437,0.965547
0.038496,-0.054199,0.967773
0.040547,-0.051699,0.968066
0.039219,-0.051113,0.963477
0.043789,-0.056660,0.972520
0.000000,0.000000,0.000000
0.012852,0.034844,0.127500
0.613516,0.727539,0.972793
0.744004,0.740664,0.267930
0.394902,0.358438,-0.116641
0.128672,0.077051,0.547871
0.040977,-0.044062,0.906855
0.032793,-0.056230,0.949102
0.032305,-0.057773,0.954961
0.034414,-0.055957,0.959258
0.033594,-0.055527,0.960469
0.035254,-0.055586,0.962012
0.036777,-0.055938,0.963457
0.036582,-0.057344,0.964297
0.037559,-0.056133,0.964180
0.037168,-0.049121,0.963594
0.038281,-0.053594,0.965313
0.036465,-0.055078,0.963516
0.035293,-0.056855,0.960918
0.038027,-0.054199,0.959102
0.037500,-0.055293,0.963809
0.037988,-0.056816,0.968184
