x,y,z
-0.0290625,0.0694336,0.965137
-0.0323828,0.0694141,0.962246
-0.0310156,0.0717383,0.961816
-0.0284375,0.0712695,0.963789
-0.0285742,0.0708008,0.963574
-0.0293359,0.065918,0.962109
-0.031582,0.0686133,0.966309
-0.0334375,0.0727148,0.968203
-0.0327734,0.0724609,0.967793
-0.033457,0.0729883,0.968691
-0.0320312,0.0738086,0.967246
-0.0283789,0.0745703,0.964473
-0.0282617,0.0723633,0.965566
-0.0290039,0.0738281,0.966094
-0.0335547,0.0712305,0.965508
-0.0290625,0.0723828,0.967227
-0.0300586,0.0767578,0.966934
-0.0317969,0.0783594,0.965918
-0.0328516,0.0769531,0.966348
-0.0314453,0.0735742,0.967012
-0.0304883,0.0701367,0.967266
-0.0274805,0.0712109,0.964629
-0.0274219,0.072168,0.96668
-0.0277148,0.0711914,0.96625
-0.0330469,0.0744727,0.967598
-0.0322852,0.0738477,0.96623
-0.0282031,0.0738867,0.965781
-0.0305664,0.0704102,0.965918
-0.0299219,0.0715625,0.965156
-0.0300195,0.073125,0.966914
-0.0317773,0.074082,0.965605
-0.0354297,0.0742969,0.968418
-0.0341016,0.0729687,0.966328
-0.0310742,0.0719336,0.964453
-0.0279102,0.0741602,0.964258
-0.03125,0.0730469,0.967813
-0.0358789,0.06875,0.968047
-0.034707,0.0701953,0.965449
-0.0330664,0.0719922,0.968379
-0.0367969,0.0707227,0.970234
-0.0354883,0.0687695,0.96998
-0.0323437,0.0699023,0.96959
-0.0335547,0.0739258,0.966445
-0.0317188,0.0755664,0.964629
-0.0304687,0.0720313,0.965137
-0.0349023,0.0723633,0.963145
-0.0303125,0.0744336,0.965918
-0.031543,0.0711523,0.967637
-0.0337109,0.0683398,0.970664
-0.0324219,0.072207,0.970117
-0.0333203,0.0752539,0.96877
-0.0315234,0.0746484,0.965059
-0.0363281,0.0750391,0.962656
-0.0333398,0.0764258,0.965898
-0.0294727,0.0750586,0.964043
-0.0285156,0.0699805,0.965703
-0.0299609,0.0728906,0.966445
-0.0297852,0.0763477,0.965527
-0.0301758,0.0767578,0.964102
-0.0270117,0.0754102,0.962734
-0.0270508,0.0727734,0.965195
-0.0268945,0.0737695,0.965313
-0.0298242,0.0728516,0.964063
-0.0311719,0.0733008,0.967637
-0.0351172,0.0759375,0.965352
-0.0314453,0.0778516,0.962793
-0.0293164,0.0760742,0.9625
-0.0283984,0.0759766,0.961367
-0.0336719,0.0779688,0.963242
-0.0332031,0.0754297,0.963672
-0.0343164,0.0761133,0.962051
-0.0327734,0.0804492,0.963555
-0.0315039,0.0764453,0.966719
-0.0290039,0.0731836,0.965684
-0.0267578,0.0772266,0.963496
-0.0347266,0.0767578,0.963945
-0.0343164,0.0763477,0.963633
-0.0346289,0.0748047,0.964199
-0.0321484,0.0743555,0.962637
-0.0309766,0.074668,0.963926
-0.0304492,0.0758789,0.964453
-0.0287109,0.0756445,0.962109
-0.0323437,0.0745313,0.962559
-0.0315234,0.0754102,0.964121
-0.034375,0.0761719,0.963848
-0.0311133,0.0802734,0.963379
-0.0325,0.078418,0.964707
-0.0305664,0.0748242,0.964336
-0.0322852,0.0729492,0.965742
-0.0333789,0.0727734,0.963145
-0.0294141,0.0761328,0.961602
-0.0285938,0.0758984,0.961387
-0.0295898,0.0748828,0.9625
-0.0305859,0.0726367,0.962773
-0.0291602,0.0724805,0.964375
-0.0339844,0.0714063,0.964199
-0.0304687,0.0701563,0.961621
-0.0316992,0.0733008,0.962949
-0.0313281,0.0770898,0.965547
-0.0303516,0.0723633,0.966973
-0.0301367,0.0738281,0.966699
-0.0250391,0.0757227,0.965898
-0.0232617,0.0763672,0.963984
-0.0298828,0.0723828,0.962773
-0.0310352,0.0712695,0.965098
-0.0273633,0.0708008,0.964512
-0.0274805,0.0766016,0.962227
-0.0260547,0.0797461,0.963145
-0.0254297,0.0778906,0.966016
-0.0336914,0.0718359,0.966348
-0.0326758,0.0710742,0.967129
-0.0271484,0.0718555,0.963203
-0.0272656,0.074043,0.963848
-0.0258398,0.0776172,0.966523
-0.0275195,0.0748438,0.966953
-0.0274414,0.0762891,0.968418
-0.0254688,0.0787695,0.96998
-0.0261133,0.0775391,0.970625
-0.0294336,0.0740625,0.973086
-0.0282617,0.0711914,0.969648
-0.0273633,0.0718164,0.968809
-0.0281445,0.0760742,0.969063
-0.026543,0.0751953,0.970195
-0.0296875,0.0748828,0.966719
-0.0299219,0.0770117,0.96707
-0.0291211,0.0788867,0.969414
-0.0267578,0.0776562,0.97082
-0.0274414,0.0763477,0.971738
-0.0298438,0.0780859,0.971914
-0.0275977,0.079043,0.970645
-0.0262109,0.0748828,0.970254
-0.0297656,0.0765039,0.970156
-0.0269531,0.0765234,0.970059
-0.0199805,0.0733398,0.970195
-0.0209375,0.0731641,0.969082
-0.0263281,0.0716602,0.970195
-0.0268359,0.0726953,0.969629
-0.0257813,0.0746289,0.970664
-0.0256055,0.0749219,0.971484
-0.0288672,0.0741406,0.970527
-0.0283008,0.0709961,0.969082
-0.0331641,0.0705273,0.97
-0.03125,0.0720703,0.97125
-0.0324609,0.0725781,0.972109
-0.0259766,0.0753906,0.973867
-0.0245898,0.0774609,0.974629
-0.0301367,0.0718359,0.972676
-0.029082,0.0715234,0.971797
-0.0300391,0.0732422,0.970332
-0.0326758,0.0709961,0.970156
-0.0303516,0.0694727,0.970371
-0.0291992,0.0719531,0.966816
-0.0288867,0.0723633,0.966992
-0.0314844,0.0695703,0.968047
-0.0275977,0.0726563,0.969336
-0.0289453,0.0705469,0.968027
-0.0316992,0.0701563,0.967363
-0.0298242,0.0678125,0.967715
-0.0314453,0.0648438,0.967324
-0.0300586,0.0682031,0.968691
-0.0321875,0.070293,0.965215
-0.0335547,0.0705273,0.96793
-0.0333008,0.0700977,0.967637
-0.0325781,0.0716797,0.969258
-0.0309961,0.0712891,0.967871
-0.0311914,0.0706445,0.96752
-0.033418,0.0685547,0.968555
-0.0309961,0.0708984,0.967813
-0.0307422,0.0720313,0.96627
-0.0301953,0.0728516,0.963789
-0.0298242,0.0731055,0.964238
-0.0301367,0.0712109,0.965313
-0.0283398,0.0713281,0.964648
-0.0332812,0.0723047,0.96457
-0.0339648,0.0731055,0.96418
-0.0303516,0.0725586,0.963574
-0.0291602,0.0729102,0.961562
-0.0316602,0.0726563,0.963496
-0.0325,0.071582,0.963125
-0.0311914,0.0700977,0.965957
-0.0319531,0.0725977,0.962148
-0.0301953,0.073125,0.964258
-0.0286719,0.0720898,0.967891
-0.0318164,0.0726172,0.967441
-0.0326562,0.0719727,0.967031
-0.0327344,0.0699805,0.965742
-0.0321289,0.0713867,0.968828
-0.0329687,0.0717383,0.968086
-0.033457,0.073418,0.966035
-0.0308398,0.0722656,0.965059
-0.0285547,0.0711523,0.965703
-0.0312891,0.0725195,0.96707
-0.0279688,0.0754297,0.964277
-0.0261328,0.0712695,0.965234
-0.0272852,0.0724414,0.967246
-0.0270898,0.0735352,0.965898
-0.032168,0.070332,0.966914
-0.0296094,0.070332,0.965977
-0.0254492,0.0743164,0.967891
-0.0273633,0.0752734,0.969375
-0.0274609,0.0707617,0.969609
-0.0278906,0.0712891,0.971719
-0.0283594,0.0736914,0.973867
-0.0285352,0.0757813,0.97125
-0.0342773,0.0702539,0.968125
-0.032168,0.072832,0.968574
-0.0274023,0.072832,0.968574
-0.0251758,0.0714258,0.968398
-0.0294336,0.0706445,0.968379
-0.0279102,0.0703125,0.967656
-0.0265039,0.0715039,0.971895
-0.0252148,0.0719336,0.974258
-0.0272852,0.0689258,0.971191
-0.0266016,0.0701758,0.969609
-0.0302734,0.0688672,0.969746
-0.0350781,0.067832,0.968535
-0.0324805,0.0685352,0.970078
-0.0301172,0.0713086,0.969023
-0.0295117,0.0685742,0.969648
-0.0282617,0.0694336,0.971973
-0.0302344,0.0699023,0.969102
-0.0317188,0.0730078,0.96875
-0.0300195,0.0749805,0.96918
-0.0305859,0.0717383,0.971758
-0.0315039,0.0693164,0.972422
-0.030293,0.0724805,0.972148
-0.0280469,0.073125,0.972578
-0.0305469,0.0728906,0.970879
-0.0293359,0.069043,0.970879
-0.0227539,0.0671875,0.968945
-0.0268164,0.0645117,0.968965
-0.0310547,0.06875,0.967012
-0.0317578,0.0716016,0.971152
-0.0319141,0.072168,0.967676
-0.0316016,0.0724609,0.964004
-0.0318164,0.0712891,0.965508
-0.0322852,0.0718164,0.966484
-0.0323242,0.0729102,0.967012
-0.0319727,0.0707422,0.966191
-0.0342773,0.0732617,0.967324
-0.0324219,0.0738281,0.969785
-0.0314648,0.0721094,0.966797
-0.0347852,0.0719727,0.965664
-0.0316016,0.0721094,0.966973
-0.0308594,0.070957,0.965527
-0.0316211,0.0711523,0.964863
-0.0314453,0.0725391,0.96457
-0.0292188,0.0740039,0.965488
-0.0304297,0.0718164,0.962637
-0.0328711,0.0690625,0.964531
-0.0341602,0.0697852,0.967754
-0.0341406,0.0726172,0.967324
-0.0344922,0.0721094,0.966562
-0.0305273,0.0724219,0.966875
-0.0293945,0.0690039,0.967285
-0.0253125,0.0659766,0.965859
-0.0263281,0.0685156,0.965137
-0.0275586,0.0714648,0.967773
-0.0338672,0.0707227,0.967266
-0.0316797,0.0677539,0.966445
-0.0305078,0.0667578,0.967012
-0.0300195,0.0693359,0.966973
-0.0300195,0.0681641,0.967715
-0.033457,0.063457,0.964902
-0.0303906,0.0653125,0.964102
-0.0273047,0.069082,0.964375
-0.0278516,0.0663672,0.96623
-0.0273438,0.0722266,0.96541
-0.0269727,0.0711523,0.965586
-0.0300586,0.0671875,0.966621
-0.0281055,0.0704492,0.967734
-0.0255469,0.0689258,0.967988
-0.0302734,0.0668555,0.968711
-0.0341602,0.0664258,0.968867
-0.0344531,0.0669727,0.968535
-0.0325195,0.0678125,0.969063
-0.0322852,0.0696289,0.965586
-0.0291602,0.0718359,0.966992
-0.027207,0.0709766,0.967617
-0.0292578,0.06875,0.967813
-0.0286328,0.0682227,0.968613
-0.0308203,0.0685156,0.970371
-0.03125,0.0658789,0.971934
-0.0297852,0.0644336,0.970137
-0.0317188,0.065332,0.970332
-0.0296094,0.0647656,0.972422
-0.0309375,0.0654297,0.971582
-0.0350391,0.0679102,0.973125
-0.0332617,0.0676367,0.973535
-0.0344727,0.0688477,0.970469
-0.0294922,0.0669922,0.972852
-0.0262891,0.0672266,0.970313
-0.0277734,0.0656641,0.967695
-0.0280078,0.0648828,0.967148
-0.0326367,0.0648242,0.966934
-0.0306445,0.065918,0.9675
-0.0316992,0.0672852,0.96707
-0.0346289,0.0678516,0.967559
-0.0333594,0.0657227,0.97002
-0.0301562,0.0673242,0.96957
-0.0288086,0.0666992,0.970605
-0.0270117,0.0652539,0.968379
-0.0286328,0.0665039,0.967207
-0.028125,0.0682617,0.968125
-0.0292383,0.0670117,0.968945
-0.029043,0.0658203,0.970195
-0.0311719,0.0690625,0.970664
-0.0333008,0.0678711,0.970762
-0.0343359,0.0686914,0.968828
-0.0303516,0.0695117,0.966133
-0.0307422,0.0711133,0.966367
-0.0325195,0.068125,0.96709
-0.0308984,0.0686719,0.96875
-0.0322266,0.0708398,0.968027
-0.0320898,0.0700977,0.963906
-0.029082,0.0711328,0.964707
-0.0259766,0.0716016,0.966387
-0.0232812,0.0719922,0.968574
-0.0289844,0.0710547,0.968047
-0.0310937,0.0699805,0.965703
-0.0302734,0.0710547,0.969219
-0.0266992,0.0710742,0.969863
-0.0282422,0.0702148,0.967012
-0.0300977,0.0684375,0.965957
-0.0288086,0.0749219,0.966816
-0.0304883,0.0741992,0.965977
-0.0308008,0.0736914,0.965508
-0.0330078,0.0709375,0.9675
-0.0326953,0.0703516,0.968125
-0.0287891,0.0701367,0.965742
-0.0276758,0.0691992,0.96627
-0.0277148,0.0706836,0.966113
-0.0295898,0.0721484,0.966602
-0.0324609,0.0695508,0.967324
-0.034668,0.0692187,0.965273
-0.0348242,0.0691992,0.964219
-0.0334961,0.0710352,0.964023
-0.0343359,0.0689648,0.963867
-0.0338672,0.0702539,0.965098
-0.0330859,0.0716406,0.964102
-0.0308984,0.0714063,0.960781
-0.0272461,0.0729883,0.962578
-0.0283984,0.0727344,0.96498
-0.029082,0.0724219,0.964297
-0.0329297,0.0704492,0.962168
-0.0330469,0.0688281,0.958789
-0.0344141,0.0699805,0.962773
-0.0310352,0.0681055,0.964805
-0.0287695,0.0677148,0.964219
-0.0347461,0.0685937,0.965977
-0.031582,0.0689063,0.96793
-0.0330469,0.0653516,0.965742
-0.0343945,0.0645117,0.965156
-0.0329102,0.0671875,0.965918
-0.0347266,0.0704492,0.963633
-0.0311523,0.0680859,0.964727
-0.0303125,0.0661523,0.96625
-0.0313086,0.06625,0.968438
-0.0314258,0.0620313,0.968613
-0.0308008,0.0655664,0.967207
-0.0306641,0.0655664,0.966855
-0.0273633,0.0644922,0.967383
-0.0264844,0.0657617,0.963477
-0.0298828,0.0660938,0.959727
-0.0346875,0.0648047,0.961367
-0.031543,0.0636523,0.962441
-0.0311914,0.0636914,0.962695
-0.0308594,0.065625,0.96541
-0.0295117,0.0679688,0.965078
-0.0295508,0.0665039,0.965254
-0.0343555,0.063125,0.965703
-0.03125,0.0644336,0.965273
-0.0316992,0.0675,0.965039
-0.0309766,0.0658789,0.96627
-0.0335547,0.0624609,0.965957
-0.0335547,0.0664648,0.963789
-0.0330664,0.0664062,0.963789
-0.0311328,0.0671484,0.963809
-0.0301172,0.0699609,0.961934
-0.0332031,0.0686719,0.962754
-0.0345898,0.0700781,0.967891
-0.0302344,0.0674219,0.965781
-0.0314258,0.0701758,0.966328
-0.030957,0.0717578,0.967734
-0.029707,0.0717383,0.967734
-0.0364453,0.0745313,0.966992
-0.0341602,0.0732031,0.96832
-0.0343555,0.0716797,0.968652
-0.0320312,0.0730859,0.966523
-0.0308008,0.0759961,0.968262
-0.0322852,0.0754297,0.967813
-0.034668,0.0714844,0.966836
-0.0327344,0.0729883,0.965801
-0.0306055,0.0741602,0.965176
-0.0279883,0.0758203,0.965195
-0.0301367,0.0754492,0.967441
-0.0350195,0.0684766,0.966426
-0.0304883,0.065,0.96707
-0.0313672,0.0694336,0.965098
-0.0326562,0.0704883,0.964961
-0.0335352,0.069707,0.96791
-0.0351562,0.0696094,0.965586
-0.0322852,0.0709961,0.967383
-0.0308789,0.0723437,0.966484
-0.0304883,0.075293,0.965273
-0.0324609,0.0750977,0.967285
-0.0343359,0.0730664,0.966152
-0.0314648,0.072832,0.967969
-0.0325391,0.0726172,0.968555
-0.0311719,0.0712695,0.967187
-0.0281641,0.0695313,0.966387
-0.0316797,0.0725781,0.96834
-0.0333789,0.0749805,0.968203
-0.0340234,0.0729883,0.968203
-0.0322461,0.0714844,0.966758
-0.0326367,0.0724609,0.968691
-0.0337695,0.0736719,0.967695
-0.0318555,0.0727734,0.968555
-0.0279883,0.069668,0.966855
-0.0296875,0.0671875,0.967832
-0.0328125,0.0722852,0.966719
-0.0327344,0.0778906,0.965898
-0.0361133,0.0735352,0.965313
-0.0313672,0.0662109,0.966406
-0.0337109,0.067207,0.966367
-0.0334766,0.0729102,0.967285
-0.0319922,0.0718945,0.965488
-0.0333398,0.0705273,0.966504
-0.0370508,0.0722266,0.968418
-0.0374219,0.0721875,0.968906
-0.0349805,0.0690625,0.967813
-0.0348047,0.0707227,0.965938
-0.0329492,0.0727148,0.965332
-0.0338672,0.0724609,0.965586
-0.0354492,0.0716016,0.966582
-0.0338281,0.0731641,0.96418
-0.0388672,0.0727148,0.960566
-0.0378906,0.0725195,0.95957
-0.0354102,0.0713672,0.960234
-0.033457,0.0711719,0.964805
-0.0358594,0.0693164,0.964551
-0.035918,0.0695703,0.963281
-0.0357422,0.0678711,0.964453
-0.0352148,0.0682422,0.964414
-0.0354688,0.0708984,0.964707
-0.0356836,0.0703125,0.970645
-0.0317578,0.0702344,0.970195
-0.0349023,0.0755859,0.969219
-0.0303711,0.0773047,0.971094
-0.0301953,0.0741602,0.971504
-0.0353516,0.0682227,0.974531
-0.0346289,0.0684766,0.975059
-0.0306641,0.0724805,0.974375
-0.0337891,0.0730273,0.97543
-0.0346094,0.071543,0.975156
-0.0299219,0.0744141,0.976895
-0.0311523,0.0758008,0.97668
-0.0326758,0.0774609,0.976387
-0.0364648,0.0753711,0.974219
-0.0352734,0.0742188,0.974316
-0.0314844,0.0742383,0.97377
-0.0294531,0.0766211,0.970547
-0.036543,0.0737695,0.970566
-0.0327148,0.0750781,0.972832
-0.0344531,0.0703711,0.971777
-0.0338867,0.0710156,0.968223
-0.0311914,0.0711133,0.967422
-0.0291602,0.0721094,0.964648
-0.0337305,0.0688281,0.963828
-0.0362109,0.0723047,0.965996
-0.0349219,0.074082,0.96709
-0.0346875,0.074375,0.966211
-0.0385352,0.0747266,0.965645
-0.0366211,0.0751172,0.966562
-0.0339062,0.0755078,0.96709
-0.0308789,0.0748438,0.963848
-0.031543,0.0695703,0.96623
-0.0286914,0.069375,0.966855
-0.0314648,0.072832,0.961523
-0.0378516,0.0737695,0.961914
-0.039375,0.072832,0.96584
-0.0354492,0.0705664,0.964785
-0.0310937,0.07125,0.965137
-0.0310156,0.0699219,0.967656
-0.0292969,0.0684961,0.966309
-0.0281055,0.0705859,0.968418
-0.0333203,0.0692187,0.968789
-0.034082,0.0681641,0.96957
-0.0298438,0.0689453,0.971055
-0.0290234,0.069043,0.971465
-0.0307031,0.0700977,0.966855
-0.0333789,0.0686719,0.968516
-0.035293,0.0686133,0.966738
-0.0349219,0.0707031,0.967988
-0.0357227,0.0704102,0.965977
-0.0358984,0.0709375,0.963574
-0.0354102,0.0723437,0.962754
-0.0342187,0.074082,0.963574
-0.0349609,0.0700586,0.96543
-0.0319922,0.0675977,0.967656
-0.0351758,0.0644531,0.96623
-0.0385547,0.0666602,0.964961
-0.0345117,0.0696289,0.964199
-0.0383984,0.0728711,0.964434
-0.0374609,0.0704297,0.964199
-0.0375,0.0684375,0.965605
-0.0362891,0.0644531,0.967695
-0.0348828,0.0673438,0.968809
-0.0354102,0.0707031,0.968945
-0.034082,0.0728906,0.968457
-0.0319922,0.0701563,0.969434
-0.0321289,0.0691992,0.970449
-0.0341602,0.0712305,0.970703
-0.034082,0.0743945,0.97125
-0.0351172,0.0743164,0.96916
-0.0308789,0.0712305,0.971523
-0.0288867,0.0702734,0.971738
-0.0349805,0.0680664,0.972344
-0.0351172,0.0709766,0.969902
-0.0322852,0.0723242,0.970684
-0.0299023,0.0731445,0.974277
-0.0335742,0.0723437,0.973789
-0.0355273,0.0732813,0.972187
-0.0319336,0.073125,0.969355
-0.0326367,0.0708398,0.969668
-0.0364453,0.0700781,0.971582
-0.0345703,0.0699609,0.96873
-0.0352148,0.0677344,0.968242
-0.029707,0.0726563,0.970313
-0.0291602,0.0727148,0.969434
-0.0305859,0.0711133,0.967773
-0.0282422,0.0731836,0.969434
-0.0301562,0.0765234,0.96543
-0.0326953,0.0736133,0.966992
-0.0302344,0.0747656,0.965742
-0.0308594,0.072207,0.963105
-0.0326172,0.0715234,0.960645
-0.0303516,0.0757617,0.963691
-0.0306055,0.0751563,0.965488
-0.0299609,0.0721875,0.965137
-0.029375,0.073125,0.963574
-0.0295313,0.0735352,0.964961
-0.0323828,0.0712891,0.96498
-0.0310937,0.0717773,0.965313
-0.0295313,0.0749023,0.965098
-0.0296094,0.0731445,0.965488
-0.0310352,0.0729883,0.965078
-0.0321875,0.0741016,0.965371
-0.033125,0.075293,0.966836
-0.0304102,0.0736523,0.969492
-0.0275,0.0731445,0.969219
-0.029082,0.0746875,0.96752
-0.0289844,0.0731836,0.965684
-0.0303516,0.0730664,0.967207
-0.028418,0.0728125,0.965215
-0.0305664,0.0755078,0.965781
-0.0337305,0.0752539,0.967793
-0.0330078,0.0736133,0.9675
-0.029043,0.0746289,0.965566
-0.0305273,0.0750391,0.967695
-0.0295703,0.0718555,0.967168
-0.0303711,0.0668945,0.966582
-0.0313086,0.0700977,0.967207
-0.0306836,0.0696875,0.966094
-0.0352344,0.0692187,0.967539
-0.0363672,0.0689258,0.965039
-0.0356836,0.0668164,0.964609
-0.0342383,0.0702734,0.965254
-0.0371484,0.0688477,0.967246
-0.0369336,0.0698047,0.969453
-0.0370117,0.0672461,0.967324
-0.0307422,0.0667578,0.966582
-0.0344531,0.071582,0.966738
-0.034707,0.0729883,0.965918
-0.0311719,0.0696289,0.966309
-0.0311328,0.0633789,0.969668
-0.0340625,0.067207,0.969316
-0.0356836,0.069043,0.966914
-0.0317969,0.0666992,0.968066
-0.0295703,0.068125,0.970195
-0.029707,0.0688867,0.96875
-0.0318945,0.0698242,0.96832
-0.0318945,0.0684375,0.968672
-0.0337305,0.0672656,0.966992
-0.0354492,0.0655664,0.967285
-0.038457,0.0661328,0.97043
-0.0398828,0.067207,0.970723
-0.0385156,0.0651758,0.968379
-0.0338477,0.0625977,0.96707
-0.0350977,0.0618555,0.969121
-0.0344531,0.0668359,0.970156
-0.0315039,0.0642188,0.968145
-0.0372266,0.0612695,0.969648
-0.0401172,0.0648242,0.97
-0.034668,0.0620117,0.972305
-0.0307422,0.0683789,0.97377
-0.0310742,0.0705078,0.971719
-0.0307422,0.0709766,0.969473
-0.0311133,0.071543,0.970098
-0.0339648,0.0702539,0.972031
-0.0302734,0.0722266,0.970957
-0.0365039,0.0706836,0.966562
-0.035293,0.0708594,0.966367
-0.0337305,0.0698437,0.970449
-0.0324609,0.0714844,0.970137
-0.0316992,0.0730859,0.969766
